Id,Name,English_Name,Type,Source,Episodes,Airing,Aired_From,Aired_To,Duration,Rating,Score,Scored_By,Rank,Popularity,Members,Favorites,Season,Year,Broadcast_Day,Broadcast_Time,Producers,Licensors,Studios,Genres,Themes
29758,Taboo Tattoo,Taboo Tattoo,TV,Manga,12,False,2016-07-05 00:00:00+00:00,2016-09-20 00:00:00+00:00,24,R - 17+ (violence & profanity),5.73,128423,11069.0,870,295292,256,summer,2016,Tuesdays,02:05,"TV Tokyo, Sotsu, AT-X, Magic Capsule, KlockWorx, DIVE II Entertainment, Avex Pictures, BS TV Tokyo","Funimation, Crunchyroll",J.C.Staff,Action,"Martial Arts, Super Power"
668,Koi Koi 7,Koi Koi Seven,TV,Manga,13,False,2005-04-02 00:00:00+00:00,2005-06-25 00:00:00+00:00,25,R+ - Mild Nudity,5.73,6513,11049.0,5300,17443,16,spring,2005,Saturdays,01:30,Trinet Entertainment,Discotek Media,Studio Flag,"Comedy, Romance, Sci-Fi, Ecchi","Harem, School"
49798,Hero Beta,Hero Beta,ONA,Original,1,False,2019-11-20 00:00:00+00:00,,0,PG-13 - Teens 13 or older,5.73,110,11044.0,19466,283,0,fall,2019,,,,,Live2D Creative Studio,Sci-Fi,
12851,Ultraman USA,Ultraman: The Adventure Begins,Movie,Other,1,False,1989-04-15 00:00:00+00:00,,80,PG-13 - Teens 13 or older,5.73,584,11070.0,12113,1723,1,spring,1989,,,Tsuburaya Productions,,Ashi Productions,"Action, Adventure, Sci-Fi",
281,Akane Maniax,Akane Maniax,OVA,Visual novel,3,False,2004-11-25 00:00:00+00:00,2005-08-26 00:00:00+00:00,27,PG-13 - Teens 13 or older,5.73,9649,11033.0,5104,19366,9,fall,2004,,,"Lantis, Media Factory, Age",,Silver,"Comedy, Romance",Mecha
10525,Shinseiki Duel Masters Flash,Shinseiki Duel Masters Flash,TV,Original,24,False,2006-04-10 00:00:00+00:00,2007-03-23 00:00:00+00:00,21,G - All Ages,5.73,209,11063.0,14355,895,0,spring,2006,,,G&G Entertainment,,SynergySP,Comedy,
50503,Condom Battler Gorou: Revive,Condom Battler Gorou: Revive,ONA,Original,2,False,2021-11-29 00:00:00+00:00,,0,PG-13 - Teens 13 or older,5.73,286,11041.0,15359,668,0,fall,2021,,,,,,Action,Parody
10241,Sekai Monoshiri Ryoko,Sekai Monoshiri Ryoko,TV,Unknown,1006,False,1971-10-01 00:00:00+00:00,1974-12-31 00:00:00+00:00,5,G - All Ages,5.73,234,11060.0,14642,822,1,fall,1971,,,,,,Comedy,
51263,Bakugan: Evolutions,Bakugan: Evolutions,ONA,Original,26,False,2022-02-06 00:00:00+00:00,2022-09-01 00:00:00+00:00,22,PG - Children,5.72,543,11094.0,12308,1618,4,winter,2022,,,,,TMS Entertainment,"Action, Fantasy",Strategy Game
40801,Aisei Tenshi Love Mary: Akusei Jutai - The Animation,Holy Angel Love Mary: Malignant Conception,OVA,Manga,2,False,2020-02-28 00:00:00+00:00,2020-06-26 00:00:00+00:00,25,Rx - Hentai,5.72,2234,,8340,5688,22,winter,2020,,,Pink Pineapple,,Studio 1st,Hentai,
3681,Tokyo Requiem,Tokyo Requiem,OVA,Manga,2,False,2005-04-25 00:00:00+00:00,2006-03-25 00:00:00+00:00,28,Rx - Hentai,5.72,1024,,10141,3180,3,spring,2005,,,"Milky Animation Label, MS Pictures",JapanAnime,Studio Jam,"Supernatural, Hentai",Mythology
3628,Ingoku Byoutou,Rxxx: Prescription for Pain,OVA,Visual novel,2,False,2002-08-09 00:00:00+00:00,2002-11-15 00:00:00+00:00,28,Rx - Hentai,5.72,684,,11188,2313,8,summer,2002,,,Digital Works,Critical Mass Video,Y.O.U.C,Hentai,
34289,Schoolgirl Strikers: Animation Channel,Schoolgirl Strikers: Animation Channel,TV,Game,13,False,2017-01-07 00:00:00+00:00,2017-04-01 00:00:00+00:00,24,PG-13 - Teens 13 or older,5.72,5867,11123.0,5003,20388,20,winter,2017,Saturdays,00:30,"Square Enix, Movic, Warner Bros. Japan, KlockWorx, BS11, Egg Firm",,J.C.Staff,"Action, Sci-Fi",School
30137,Big Order,Big Order,OVA,Manga,1,False,2015-10-03 00:00:00+00:00,,38,R+ - Mild Nudity,5.72,18966,11095.0,3579,41908,39,fall,2015,,,"Lantis, Kadokawa",Discotek Media,asread.,Action,Super Power
50871,Alice Gear Aegis Expansion,Alice Gear Aegis Expansion,TV,Game,12,False,2023-04-04 00:00:00+00:00,2023-06-20 00:00:00+00:00,23,PG-13 - Teens 13 or older,5.72,3003,11090.0,6423,10742,12,spring,2023,Tuesdays,01:05,"Docomo Anime Store, COLOPL, BS NTV, Kadokawa, Bandai Namco Filmworks, Pyramid",Sentai Filmworks,Nomad,"Action, Sci-Fi",
36099,The Gift,The Gift,ONA,Original,1,False,2016-04-04 00:00:00+00:00,,5,G - All Ages,5.72,155,11082.0,18459,349,0,spring,2016,,,,,Marza Animation Planet,Fantasy,
38703,Koukou,Koukou,Movie,Original,1,False,2013-03-12 00:00:00+00:00,,6,G - All Ages,5.72,150,11100.0,17650,410,0,spring,2013,,,,,,,Music
1038,Mizuiro,Mizuiro,OVA,Visual novel,2,False,2002-08-23 00:00:00+00:00,2002-12-06 00:00:00+00:00,30,Rx - Hentai,5.72,992,,10461,2888,3,summer,2002,,,Pink Pineapple,,Arms,Hentai,
34946,Yuki no Joou,The Snow Queen,Movie,Book,1,False,1978-01-01 00:00:00+00:00,,19,G - All Ages,5.72,137,11087.0,17249,441,0,winter,1978,,,Gakken,,,Fantasy,
39360,Shinsengumi,Shinsen-gumi,Movie,Manga,1,False,1999-07-20 00:00:00+00:00,,4,R - 17+ (violence & profanity),5.72,119,11077.0,16248,541,0,summer,1999,,,Tezuka Productions,,,,Historical
30468,My Melody no Akazukin (OVA),My Melody in Little Red Riding Hood,OVA,Unknown,1,False,2001-08-24 00:00:00+00:00,,10,G - All Ages,5.72,150,11118.0,16059,561,1,summer,2001,,,Sanrio,,,Fantasy,
42013,Man with a Mission Animated Short Movie,Man with a Mission Animated Short Movie,ONA,Original,1,False,2019-03-25 00:00:00+00:00,,2,PG-13 - Teens 13 or older,5.72,124,11108.0,18343,357,0,spring,2019,,,Tower Records,,,Comedy,Music
30099,Lao Fu Zi: Xiao Shui Hu Chuan Qi,Old Master Q and Little Ocean Tiger,Movie,Unknown,1,False,2011-01-27 00:00:00+00:00,,86,G - All Ages,5.72,116,11112.0,18103,374,1,winter,2011,,,Huayi Brothers Animation,,,Comedy,
29814,Ikiteirutte Subarashii!,Ikiteirutte Subarashii!,Movie,Original,1,False,1972-01-01 00:00:00+00:00,,20,G - All Ages,5.72,116,11106.0,18621,337,0,winter,1972,,,,,Toei Animation,,
9077,Rokudenashi Blues,Rokudenashi Blues,Movie,Manga,1,False,1992-07-11 00:00:00+00:00,,33,R - 17+ (violence & profanity),5.72,1238,11122.0,9963,3372,3,summer,1992,,,,,Toei Animation,"Comedy, Drama, Sports","Combat Sports, Delinquents, School"
8883,Kikou Heidan J-Phoenix: PF Lips Shoutai,Kikou Heidan J-Phoenix: PF Lips Shoutai,OVA,Unknown,3,False,2002-05-12 00:00:00+00:00,2004-02-26 00:00:00+00:00,20,,5.72,151,11109.0,14805,781,0,spring,2002,,,,,J.C.Staff,"Action, Comedy",Mecha
27519,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV),Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV),TV,Unknown,12,False,2014-10-07 00:00:00+00:00,2014-12-23 00:00:00+00:00,15,PG - Children,5.72,159,11111.0,14905,758,1,fall,2014,Tuesdays,01:05,Tokyo MX,,,Comedy,
27503,Karen Senki,Karen Senki,ONA,Original,11,False,2014-09-27 00:00:00+00:00,2014-12-06 00:00:00+00:00,11,PG-13 - Teens 13 or older,5.72,4647,11107.0,6280,11299,4,fall,2014,,,,,Next Media Animation,"Action, Sci-Fi",
43385,Around the World!,Around the World!,Movie,Original,1,False,2008-01-31 00:00:00+00:00,,1,PG-13 - Teens 13 or older,5.72,108,11093.0,20339,236,0,winter,2008,,,,,,Avant Garde,
24793,Bloody Bunny,Bloody Bunny,TV,Other,26,False,2012-07-18 00:00:00+00:00,,1,PG-13 - Teens 13 or older,5.72,298,11099.0,14497,858,5,summer,2012,,,,,Kachidoki Studio,Comedy,
23345,Yukiguni no Oujisama,The Snow Country Prince,Movie,Book,1,False,1985-12-21 00:00:00+00:00,,90,G - All Ages,5.72,156,11088.0,16365,529,0,winter,1985,,,Shinano Kikaku,,Toei Animation,Slice of Life,
22605,Kerokero Keroppi no Ganbare! Keroppooz,Keroppi in Let's Play Baseball,OVA,Unknown,1,False,1992-07-21 00:00:00+00:00,,30,G - All Ages,5.72,149,11107.0,16344,528,0,summer,1992,,,Sanrio,,,"Fantasy, Sports",
45607,Yu Tong,Yu Tong,Movie,Other,1,False,1959-01-01 00:00:00+00:00,,23,G - All Ages,5.72,109,11086.0,19904,261,0,winter,1959,,,Shanghai Animation Film Studio,,,Adventure,Historical
5085,Nakedyouth,Naked Youth,ONA,Original,1,False,2006-01-01 00:00:00+00:00,,9,R+ - Mild Nudity,5.72,3942,11119.0,7160,8300,13,winter,2006,,,,,Kojiro Shishido Animation Works,"Boys Love, Slice of Life, Sports",
4660,Yoshino no Hime,The Princess of Yoshino,ONA,Original,1,False,2005-01-01 00:00:00+00:00,,8,G - All Ages,5.72,290,11086.0,15260,685,1,winter,2005,,,Maru Production,,,"Comedy, Fantasy, Slice of Life",Historical
4522,Bounty Hunter: The Hard,Bounty Hunter: The Hard,OVA,Manga,1,False,1996-05-01 00:00:00+00:00,,48,R+ - Mild Nudity,5.72,849,11098.0,11527,2091,0,spring,1996,,,,,J.C.Staff,Action,Detective
4085,Yonimo Osoroshii Grimm Douwa,Yonimo Osoroshii Grimm Douwa,OVA,Other,3,False,2000-01-01 00:00:00+00:00,,19,R - 17+ (violence & profanity),5.72,347,11085.0,12277,1636,3,winter,2000,,,Toei Video,,Group TAC,"Avant Garde, Horror",Psychological
18031,Hello Kitty no Happy! Kasou Taikai,Hello Kitty no Happy! Kasou Taikai,OVA,Unknown,1,False,1993-08-21 00:00:00+00:00,,30,G - All Ages,5.72,135,11102.0,16436,521,0,summer,1993,,,Sanrio,,,,
17961,Tetsuwan Atom: Chikyuu Saigo no Hi,Tetsuwan Atom: Chikyuu Saigo no Hi,Movie,Unknown,1,False,2001-07-20 00:00:00+00:00,,16,G - All Ages,5.72,279,11080.0,13242,1217,0,summer,2001,,,Tezuka Productions,,,Sci-Fi,
17479,Bad Badtz-Maru no Ore no Pochi wa Sekaiichi,Bad Badtz-Maru no Ore no Pochi wa Sekaiichi,Movie,Unknown,1,False,1996-01-13 00:00:00+00:00,,13,G - All Ages,5.72,135,11092.0,16693,489,0,winter,1996,,,Sanrio,,,,
3390,Hoshi no Umi no Amuri,Hoshi no Umi no Amuri,OVA,Original,3,False,2008-04-01 00:00:00+00:00,2008-09-26 00:00:00+00:00,29,PG-13 - Teens 13 or older,5.72,1107,11105.0,9686,3700,6,spring,2008,,,Bandai Visual,,Studio Hibari,"Adventure, Fantasy, Sci-Fi",
17397,Cyclops Shoujo Saipuu,Cyclops Shoujo Saipuu,ONA,4-koma manga,12,False,2013-03-12 00:00:00+00:00,2013-05-30 00:00:00+00:00,2,PG-13 - Teens 13 or older,5.72,20130,11103.0,3403,45858,40,spring,2013,,,,,,"Comedy, Slice of Life, Ecchi",School
15915,Magical Hat,Magical Hat,TV,Manga,33,False,1989-10-18 00:00:00+00:00,1990-07-06 00:00:00+00:00,22,G - All Ages,5.72,177,11115.0,14512,854,1,fall,1989,,,"Yomiko Advertising, E&G Films, Fuji TV",,Pierrot,"Adventure, Comedy, Fantasy",
676,Refrain Blue,Refrain Blue,OVA,Visual novel,3,False,2000-06-23 00:00:00+00:00,2000-10-27 00:00:00+00:00,25,R+ - Mild Nudity,5.72,1144,11121.0,10273,3047,1,summer,2000,,,Pink Pineapple,,PP Project,"Drama, Romance",
49410,Shiroi Suna no Aquatope Mini,Shiroi Suna no Aquatope Mini,ONA,Original,29,False,2021-07-06 00:00:00+00:00,2021-12-09 00:00:00+00:00,1,PG-13 - Teens 13 or older,5.72,575,11078.0,9757,3621,8,summer,2021,,,,,,"Comedy, Slice of Life",
12767,Yuusei Kamen,Yuusei Kamen,TV,Unknown,39,False,1966-06-03 00:00:00+00:00,1967-02-21 00:00:00+00:00,25,PG-13 - Teens 13 or older,5.72,187,11090.0,14904,758,0,summer,1966,,,,,Eiken,Sci-Fi,
12133,Sekaikei Sekai Ron,Sekaikei Sekai Ron,OVA,Original,1,False,2009-01-01 00:00:00+00:00,,4,G - All Ages,5.72,507,11089.0,13097,1268,2,winter,2009,,,,Sentai Filmworks,,Sci-Fi,Psychological
1939,SD Gundam Gaiden,SD Gundam Gaiden,OVA,Original,4,False,1990-04-25 00:00:00+00:00,1991-04-21 00:00:00+00:00,27,PG - Children,5.72,1155,11124.0,9961,3372,0,spring,1990,,,Bandai,,Sunrise,"Adventure, Comedy, Fantasy",Mecha
9885,Shin Bikkuriman,Shin Bikkuriman,TV,Other,72,False,1989-04-09 00:00:00+00:00,1990-08-26 00:00:00+00:00,25,PG - Children,5.72,465,11078.0,13998,989,2,spring,1989,Sundays,08:30,,,Toei Animation,"Comedy, Fantasy",
9781,Hyouga Senshi Gaislugger,Hyouga Senshi Gaislugger,TV,Original,20,False,1977-04-12 00:00:00+00:00,1977-08-30 00:00:00+00:00,30,PG-13 - Teens 13 or older,5.72,478,11107.0,13141,1250,0,spring,1977,,,TV Asahi,,Toei Animation,"Action, Sci-Fi",Mecha
37885,Super Dragon Ball Heroes,Super Dragon Ball Heroes,ONA,Game,56,False,2018-07-01 00:00:00+00:00,2024-08-08 00:00:00+00:00,8,PG-13 - Teens 13 or older,5.72,29973,11081.0,2538,77254,249,summer,2018,,,Bandai,,"Toei Animation, Dimps","Action, Comedy, Fantasy","Martial Arts, Super Power"
49780,Atasha Kawashiri Kodama da yo: Dangerous Lifehacker no Tadareta Seikatsu,I'm Kodama Kawashiri,TV,Web manga,24,False,2022-01-14 00:00:00+00:00,2022-08-12 00:00:00+00:00,2,PG-13 - Teens 13 or older,5.72,3686,11092.0,6963,8852,31,winter,2022,Fridays,01:35,,,Lapin Track,Comedy,
51150,Metamon to! Wooper to Katazuke,"Pokémon Kids TV: Wooper, Let's Tidy Up!",ONA,Game,1,False,2022-02-11 00:00:00+00:00,,2,PG - Children,5.72,309,11117.0,15148,701,1,winter,2022,,,Taiyo Kikaku,,Tecarat,Comedy,
56400,"Maou-sama, Retry! R","Demon Lord, Retry! R",TV,Web manga,2,True,2024-10-05 00:00:00+00:00,,23,PG-13 - Teens 13 or older,5.71,2483,11133.0,4476,26379,69,fall,2024,Saturdays,22:30,"Toei Video, KlockWorx, BS Fuji, Tokyo MX, Futabasha, BS NTV, SUPA LOVE, BloomZ, Bushiroad Move, Starry Cube, tamakoshi, CTW, FUTURE LEAP, RKB Mainichi Broadcasting Corporation, Yoyogi Animation Gakuin",,Gekkou,"Action, Adventure, Fantasy",Isekai
55753,Okashi na Tensei Mini Anime,Sweet Reincarnation Mini Anime,ONA,Light novel,10,False,2023-06-23 00:00:00+00:00,2023-07-02 00:00:00+00:00,3,PG-13 - Teens 13 or older,5.71,235,11138.0,14865,767,0,summer,2023,,,,,AQUA ARIS,"Comedy, Gourmet",
54781,YouTuNya,YouTuNya,TV,Original,15,False,2023-04-04 00:00:00+00:00,2023-07-11 00:00:00+00:00,1,G - All Ages,5.71,143,11153.0,15078,716,1,spring,2023,Thursdays,06:00,,,Lesprit,Comedy,
51432,Chogokin Hello Kitty,Chogokin Hello Kitty,ONA,Other,1,False,2014-06-21 00:00:00+00:00,,3,G - All Ages,5.71,172,11162.0,17536,418,0,summer,2014,,,,,,Sci-Fi,Mecha
9434,Fighting of Ecstasy,Fighting of Ecstasy,OVA,Unknown,2,False,2011-02-25 00:00:00+00:00,2011-04-28 00:00:00+00:00,21,Rx - Hentai,5.71,1633,,9091,4502,9,winter,2011,,,Pink Pineapple,,G-Lam,Hentai,
4558,Yukiyo Ichiya Monogatari,Snow Night Stories,OVA,Original,3,False,2004-03-18 00:00:00+00:00,2005-07-29 00:00:00+00:00,15,Rx - Hentai,5.71,848,,11223,2292,2,spring,2004,,,ChiChinoya,,Schoolzone,Hentai,Historical
2412,Cambrian,Cambrian,OVA,Manga,2,False,2005-11-25 00:00:00+00:00,2006-05-25 00:00:00+00:00,27,Rx - Hentai,5.71,1910,,8851,4886,14,fall,2005,,,"Milky Animation Label, MS Pictures",JapanAnime,Studio Jam,Hentai,
32947,Battery,Battery,TV,Novel,11,False,2016-07-15 00:00:00+00:00,2016-09-23 00:00:00+00:00,22,PG-13 - Teens 13 or older,5.71,21150,11159.0,3124,53502,57,summer,2016,Fridays,00:55,"Aniplex, Dentsu, Kadokawa Shoten, Fuji TV, Kyoraku Industrial Holdings, Kansai Telecasting",Discotek Media,Zero-G,"Drama, Sports",Team Sports
34052,100% Pascal-sensei (TV),100% Teacher Pascal,TV,Manga,36,False,2017-04-15 00:00:00+00:00,2017-12-16 00:00:00+00:00,12,PG - Children,5.71,1341,11152.0,10137,3181,4,spring,2017,Saturdays,06:30,"Dentsu, Shogakukan-Shueisha Productions, Asatsu DK, Mainichi Broadcasting System, Nippon Columbia, Shogakukan, Sumitomo",,OLM,Comedy,
50208,"3-byougo, Yajuu. Goukon de Sumi ni Ita Kare wa Nikushoku deshita","3 Seconds Later, He Turned Into a Beast",ONA,Web manga,8,False,2022-03-14 00:00:00+00:00,2022-06-06 00:00:00+00:00,8,Rx - Hentai,5.71,1566,,9069,4532,22,spring,2022,,,"Studio Mausu, Suiseisha",,Staple Entertainment,Hentai,
49095,Kuroinu II The Animation,Kuroinu II The Animation,OVA,Visual novel,1,False,2021-08-27 00:00:00+00:00,,27,Rx - Hentai,5.71,2082,,7540,7225,17,summer,2021,,,Pink Pineapple,,Seven,"Fantasy, Hentai",Mythology
36640,Mashiro Witch,Mashiro Witch - Midnight Marchen,ONA,Game,1,False,2017-03-14 00:00:00+00:00,,2,PG-13 - Teens 13 or older,5.71,164,11134.0,17171,447,1,spring,2017,,,,,,,Strategy Game
37242,Hoshi to Tsubasa no Paradox,Starwing Paradox,ONA,Game,2,False,2018-02-07 00:00:00+00:00,2018-11-07 00:00:00+00:00,3,PG-13 - Teens 13 or older,5.71,193,11168.0,14292,908,0,winter,2018,,,"Square Enix, Q-Tec, dugout",,Sunrise,"Action, Sci-Fi",Mecha
37021,Iya na Kao sare nagara Opantsu Misete Moraitai,I Want You To Show Me Your Panties With a Disgusted Face,ONA,Other,6,False,2018-07-14 00:00:00+00:00,2018-08-13 00:00:00+00:00,4,PG-13 - Teens 13 or older,5.71,34786,11169.0,2210,97223,412,summer,2018,,,Toranoana,,UWAN Pictures,Ecchi,
35255,Soutai Sekai,The Relative Worlds,ONA,Original,2,False,2017-04-28 00:00:00+00:00,2017-05-05 00:00:00+00:00,15,PG-13 - Teens 13 or older,5.71,2461,11145.0,7063,8555,7,spring,2017,,,"Hulu, Lucky Pictures",,Craftar Studios,Sci-Fi,
34120,Kizuna (ONA),Kizuna (ONA),ONA,Original,1,False,2013-09-19 00:00:00+00:00,,3,G - All Ages,5.71,272,11130.0,16008,570,0,fall,2013,,,,,,Drama,
39711,Bumblebee Hajimete no Chikyuu Seikatsu,Bumblebee Hajimete no Chikyuu Seikatsu,ONA,Other,3,False,2019-03-20 00:00:00+00:00,2019-04-11 00:00:00+00:00,1,G - All Ages,5.71,117,11160.0,18528,343,0,spring,2019,,,,,,"Comedy, Sci-Fi","Mecha, Parody"
30781,Matsubara-kun,Matsubara-kun,ONA,Original,5,False,2015-05-18 00:00:00+00:00,2015-05-22 00:00:00+00:00,1,G - All Ages,5.71,112,11135.0,18912,318,0,spring,2015,,,Osaka University of Arts,,,Comedy,
30920,Utopa,Utopa,Movie,Original,1,False,2016-03-19 00:00:00+00:00,,23,PG - Children,5.71,872,11153.0,11491,2116,1,spring,2016,,,,,Studio 4°C,Sci-Fi,
30013,Super Short Comics,Super Short Comics,ONA,Web manga,8,False,2015-11-02 00:00:00+00:00,2015-12-21 00:00:00+00:00,5,G - All Ages,5.71,183,11146.0,15286,682,1,fall,2015,,,comico,,Steve N' Steven,Comedy,Parody
9387,Ginga Hyouryuu Vifam Recaps,Ginga Hyouryuu Vifam Recaps,OVA,Unknown,2,False,1984-10-28 00:00:00+00:00,1984-12-21 00:00:00+00:00,50,,5.71,133,11164.0,16061,562,0,fall,1984,,,,,Sunrise,"Action, Adventure, Sci-Fi",Mecha
9087,Musha Knight Commando: SD Gundam Scramble,"Musha, Knight, Commando: SD Gundam Emergency Sortie",Movie,Original,2,False,1991-03-16 00:00:00+00:00,1991-08-22 00:00:00+00:00,15,PG - Children,5.71,569,11138.0,11332,2218,0,spring,1991,,,,,Sunrise,"Action, Comedy, Fantasy","Mecha, Parody"
28665,Nenga no Kizuna,Nenga no Kizuna,ONA,Original,1,False,2014-11-24 00:00:00+00:00,,4,G - All Ages,5.71,280,11136.0,15900,584,0,fall,2014,,,,,,Slice of Life,
27417,Diabolik Lovers OVA,Diabolik Lovers OVA,OVA,Visual novel,1,False,2015-02-26 00:00:00+00:00,,11,PG-13 - Teens 13 or older,5.71,18611,11150.0,3637,40580,94,winter,2015,,,Frontier Works,,Zexcs,"Drama, Supernatural","Reverse Harem, School, Vampire"
7273,Nido to Mezamenu Komoriuta,The Death Lullaby,Movie,Original,1,False,1985-01-01 00:00:00+00:00,,27,R+ - Mild Nudity,5.71,1670,11139.0,9248,4262,33,winter,1985,,,,,,"Avant Garde, Drama",
7257,Shijin no Shougai,A Poet's Life,Movie,Original,1,False,1974-01-01 00:00:00+00:00,,19,PG - Children,5.71,786,11145.0,11842,1895,6,winter,1974,,,,,,"Award Winning, Drama, Fantasy",Psychological
6721,Ankoku Cat,Ankoku Cat,ONA,Original,6,False,2006-12-19 00:00:00+00:00,2008-05-13 00:00:00+00:00,6,G - All Ages,5.71,1198,11157.0,10765,2642,2,winter,2006,,,,,Fanworks,"Action, Comedy",Anthropomorphic
6073,21 Emon Uchuu e Irasshai!,21 Emon Uchuu e Irasshai!,Movie,Manga,1,False,1981-08-01 00:00:00+00:00,,91,G - All Ages,5.71,378,11156.0,13764,1049,1,summer,1981,,,,,Shin-Ei Animation,"Comedy, Sci-Fi",Space
22497,Hello Kitty no Kaguya-hime,Hello Kitty no Kaguya-hime,OVA,Unknown,1,False,1993-09-21 00:00:00+00:00,,28,G - All Ages,5.71,354,11166.0,13810,1039,1,fall,1993,,,Sanrio,,,Fantasy,
45611,Tadaima! Chibi Godzilla Season 2,"I'm Home, Chibigodzilla 2nd Season",ONA,Original,13,False,2020-12-02 00:00:00+00:00,2021-02-24 00:00:00+00:00,0,G - All Ages,5.71,198,11147.0,16559,505,0,winter,2020,,,,,,"Fantasy, Slice of Life",
38860,Bakumatsu Crisis,Bakumatsu Crisis,TV,Game,12,False,2019-04-05 00:00:00+00:00,2019-06-21 00:00:00+00:00,24,PG-13 - Teens 13 or older,5.71,2318,11156.0,6008,12615,16,spring,2019,Fridays,01:58,"TBS, MAGES., FuRyu",,Studio Deen,Action,"Historical, Samurai, Time Travel"
1220,Hoshizora Kiseki,Hoshizora Kiseki,ONA,Original,1,False,2006-07-10 00:00:00+00:00,,27,PG-13 - Teens 13 or older,5.71,5023,11169.0,6111,12183,8,summer,2006,,,,Sentai Filmworks,CoMix Wave Films,"Romance, Sci-Fi",
48313,11-gatsu Umare no Otokonoko no Tame ni.,Dear November Boy,Movie,Original,1,False,2012-01-01 00:00:00+00:00,,3,G - All Ages,5.71,161,11155.0,18374,355,1,winter,2012,,,,,,Slice of Life,
48492,Scarlet Nexus,Scarlet Nexus,TV,Game,26,False,2021-07-01 00:00:00+00:00,2021-12-23 00:00:00+00:00,24,PG-13 - Teens 13 or older,5.71,27096,11140.0,2166,100224,502,summer,2021,Thursdays,22:30,"Sunrise Music, Bandai Namco Arts",Funimation,Sunrise,"Action, Sci-Fi","Military, Super Power"
15399,The Siamese: First Mission,The Siamese: First Mission,Movie,Manga,1,False,2001-10-06 00:00:00+00:00,,90,R - 17+ (violence & profanity),5.71,162,11147.0,14989,738,0,fall,2001,,,Maxell E-Cube,,Buyuu,Action,
2600,Juusenki L-Gaim II: Farewell My Lovely + Pentagona Dolls,Juusenki L-Gaim II: Farewell My Lovely + Pentagona Dolls,OVA,Unknown,1,False,1987-01-10 00:00:00+00:00,,56,PG-13 - Teens 13 or older,5.71,569,11128.0,12684,1434,1,winter,1987,,,Starchild Records,,Sunrise,"Action, Adventure, Drama, Sci-Fi","Mecha, Space"
611,Platonic Chain,Platonic Chain,TV,Novel,24,False,2002-10-05 00:00:00+00:00,2003-03-29 00:00:00+00:00,6,PG-13 - Teens 13 or older,5.71,1097,11142.0,8430,5543,25,fall,2002,Saturdays,02:25,,,ACiD FiLM,"Sci-Fi, Slice of Life",
13827,Kamiusagi Rope x Panasonic Collaboration,Paper Rabbit Rope x Panasonic Collaboration,Movie,Original,1,False,2012-03-19 00:00:00+00:00,,2,G - All Ages,5.71,115,11129.0,16720,488,0,spring,2012,,,,,,"Comedy, Slice of Life",
13141,Shiba Inuko-san,Shiba Inuko-san,TV,Manga,26,False,2012-04-01 00:00:00+00:00,2012-09-23 00:00:00+00:00,1,G - All Ages,5.71,3954,11141.0,6575,10171,10,spring,2012,Sundays,22:27,"DAX Production, Takeshobo, Dream Creation",,Hotline,Comedy,
49978,Candy Caries,Candy Caries,ONA,Original,1,False,2021-03-21 00:00:00+00:00,,1,PG-13 - Teens 13 or older,5.71,392,11161.0,14843,773,1,spring,2021,,,,,Wit Studio,Fantasy,
11767,Justeen,Justeen,OVA,Original,1,False,2011-12-29 00:00:00+00:00,,24,PG-13 - Teens 13 or older,5.71,150,11144.0,13623,1094,0,winter,2011,,,G-mode,,AIC,"Action, Sci-Fi",Mecha
5208,Hatsukoi,Hatsukoi,OVA,Visual novel,2,False,2004-02-25 00:00:00+00:00,2004-04-25 00:00:00+00:00,30,Rx - Hentai,5.71,793,,10414,2920,1,winter,2004,,,Lemon Heart,,Blue Note,Hentai,
56758,Boushoku no Berserk Mini,Berserk of Gluttony Mini,ONA,Light novel,6,False,2023-09-27 00:00:00+00:00,2023-11-01 00:00:00+00:00,2,PG-13 - Teens 13 or older,5.7,354,11175.0,12595,1472,2,fall,2023,,,,,AQUA ARIS,Comedy,
55975,Shuumatsu no Walküre Mini Countdown Anime,Record of Ragnarok Mini Countdown Anime,ONA,Manga,8,False,2021-09-24 00:00:00+00:00,2021-10-01 00:00:00+00:00,0,PG-13 - Teens 13 or older,5.7,135,11207.0,16502,513,0,fall,2021,,,,,AQUA ARIS,"Action, Comedy",
54340,Li Shi Zhentan Shiwusuo: A Day in Lungmen - Once Upon a Time in Lungmen,Lee's Detective Agency: Once Upon a Time in Lungmen,ONA,Game,1,False,2023-01-27 00:00:00+00:00,,5,PG-13 - Teens 13 or older,5.7,516,11198.0,13091,1271,1,winter,2023,,,,,Gravity Well,"Comedy, Mystery","Anthropomorphic, Detective"
